name,address,latitude,longitude,games,cabs,game_counts,source
ラウンドワン熊本店,熊本県熊本市西区春日7-25-15,32.7850486,130.6775472,chunithm;dance_around;ddr;drs;gitadora;iidx;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
ラウンドワン福山店,広島県福山市明神町１−９−２８,34.4892062,133.3924382,chunithm;dance_around;ddr;drs;gitadora;iidx;maimai_dx;ongeki;polaris_chord;popn;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
ラウンドワン福岡天神店,福岡県福岡市中央区天神２−６−１２,33.5894630,130.3967853,chunithm;dance_around;ddr;drs;gitadora;iidx;jubeat;maimai_dx;ongeki;polaris_chord;popn;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,chunithm:1;dance_around:2;ddr:3;drs:3;gitadora:4;iidx:1;maimai_dx:1;polaris_chord:1;sdvx:1,allnet;eagate;ziv
ラウンドワン習志野店,千葉県習志野市芝園１−４−５,35.6602102,140.0226100,chunithm;ddr;drs;gitadora;iidx;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;sdvx;taiko,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
ラウンドワン豊橋店,愛知県豊橋市大岩町字岩田２７−２,34.7237006,137.4326113,chunithm;dance_around;ddr;gitadora;iidx;maimai_dx;ongeki;other;polaris_chord;popn;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
ラウンドワン金沢店,石川県金沢市横川6-120-1,36.5420630,136.6259888,chunithm;dance_around;ddr;drs;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;polaris_chord;popn;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,dance_around:2;ddr:1;drs:2,allnet;eagate;ziv
ラウンドワン長野店,長野県長野市大字東和田８２７番地６,36.6511151,138.2254058,chunithm;dance_around;ddr;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
ラウンドワン青森店,青森県青森市浜田３−１−１,40.7986939,140.7484106,chunithm;dance_around;ddr;drs;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;sdvx;taiko,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,chunithm:4;dance_around:1;ddr:1;drs:1;gitadora:2;jubeat:2;maimai_dx:3;ongeki:4;polaris_chord:4;popn:1;sdvx:2;taiko:2,allnet;eagate;ziv
ラウンドワン静岡・駿河店,静岡県静岡市駿河区向手越１丁目１０−１,34.9509793,138.3605224,chunithm;dance_around;ddr;gitadora;iidx;maimai_dx;ongeki;other;polaris_chord;popn;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
ラウンドワン高松店,香川県高松市松島町２−７−４３,34.3389079,134.0670672,chunithm;dance_around;ddr;drs;gitadora;iidx;maimai_dx;ongeki;other;polaris_chord;popn;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
ラウンドワン高槻店,大阪府高槻市辻子３−６−４,34.8326157,135.6300541,chunithm;dance_around;ddr;gitadora;iidx;maimai_dx;ongeki;polaris_chord;popn;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate
ラウンドワン高知店,高知県高知市南宝永町４−１２,33.5578349,133.5543516,chunithm;dance_around;ddr;drs;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;project_diva;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
ラウンドワン鳴海店,愛知県名古屋市緑区鳴海町杜若２８,35.0989113,136.9527377,chunithm;dance_around;drs;gitadora;iidx;jubeat;maimai_dx;ongeki;other;polaris_chord;popn;sdvx;taiko,gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
ラウンドワン鹿児島宇宿店,鹿児島県鹿児島市宇宿2-2-2,31.5447366,130.5434185,chunithm;dance_around;ddr;drs;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;project_diva;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
ラッキーバッティングドーム八千代店,千葉県八千代市大和田新田1088,35.7245286,140.0673411,chunithm;drs;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;polaris_chord;popn;sdvx;taiko,gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate
ラッキー中央店・フェリシダ,千葉県千葉市中央区富士見2-8-1,35.6102534,140.1182646,chunithm;ddr;drs;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;polaris_chord;popn;project_diva;pump_it_up;reflec;sdvx;taiko,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
大慶園,市川市大町359,35.7630430,139.9693300,ddr;drs;gitadora;iidx;jubeat;nostalgia;popn;taiko,popn_pikapika,,eagate
岐阜レジャーランド穂積店,岐阜県瑞穂市稲里630番地,35.3843322,136.6846639,chunithm;ddr;drs;gitadora;iidx;jubeat;maimai_dx;ongeki;other;polaris_chord;popn;project_diva;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
嶺宝スポーツセンター,福島県いわき市小名浜住吉折返２−２,36.9742495,140.8905580,chunithm;drs;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;popn;sdvx,gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
楽市楽座イオンモール福岡伊都店,福岡県福岡市西区北原1-3-1イオンモール福岡伊都SC別館,33.5770481,130.2564028,chunithm;ddr;drs;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
楽市楽座サンストリート浜北店,静岡県浜松市浜名区平口２８６１サンストリート浜北,34.7957494,137.7611092,chunithm;ddr;drs;gitadora;iidx;jubeat;maimai_dx;ongeki;popn;project_diva;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate
楽市楽座黒崎店,福岡県北九州市八幡西区桜ヶ丘町１−３フレスポ黒崎２階,33.8656842,130.7560629,chunithm;ddr;drs;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;popn;project_diva;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
神奈川レジャーランド厚木店,神奈川県厚木市戸室5-31-1,35.4481120,139.3431770,chunithm;dance_evo;ddr;drs;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;project_diva;reflec;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
群馬レジャーランド高崎駅東口店,群馬県高崎市江木町３３３−１高崎ＥＸビル,36.3298716,139.0128575,chunithm;ddr;drs;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
Ａ．Ｃ．グランド,岐阜県岐阜市茜部大川1-77,35.3830948,136.7461877,chunithm;ddr;drs;gitadora;groove_coaster;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;project_diva;pump_it_up;reflec;sdvx;taiko,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,chunithm:4;ddr:1;drs:1;gitadora:4;groove_coaster:1;iidx:4;jubeat:2;maimai_dx:2;nostalgia:2;ongeki:2;polaris_chord:2;popn:1;project_diva:1;pump_it_up:1;reflec:1;sdvx:4;taiko:2,allnet;eagate;ziv
ＧＡＭＥＢＡＮＫ仙台泉店,宮城県仙台市泉区大沢２−５−４,38.3527525,140.8774030,chunithm;ddr;drs;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;popn;project_diva;sdvx,gitadora_dm_arena;iidx_lm;sdvx_vm,,allnet;eagate;ziv
ＧｉＧＯアルパーク北棟,広島県広島市西区草津南４ー７ー１アルパーク北棟２Ｆ,34.3755120,132.3933319,chunithm;drs;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;project_diva;sdvx,iidx_lm;sdvx_vm,,allnet;eagate;ziv
ＧｉＧＯイオンモール日根野,大阪府泉佐野市日根野２４９６−１イオンモール日根野２Ｆ,34.3924081,135.3341508,chunithm;drs;iidx;nostalgia;polaris_chord;popn,iidx_lm,,allnet;eagate
ＧｉＧＯスマーク伊勢崎,群馬県伊勢崎市西小保方町３６８スマーク伊勢崎３Ｆ　３０２区画,36.3391744,139.2330425,chunithm;drs;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;project_diva;sdvx,iidx_lm;sdvx_vm,,allnet;eagate;ziv
ＧｉＧＯデイズタウンつくば,茨城県つくば市竹園１-９−２デイズタウンつくば地下１Ｆ,36.0777294,140.1153316,chunithm;ddr;drs;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;project_diva;reflec;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,ddr:3;drs:1;iidx:2;jubeat:8,allnet;eagate;ziv
ＧｉＧＯトナリエ四日市,三重県四日市市安島１丁目３番３１号トナリエ四日市５階,34.9686061,136.6166547,chunithm;crossbeats;drs;groove_coaster;iidx;jubeat;maimai_dx;ongeki;other;polaris_chord;project_diva;sdvx;taiko,iidx_lm;sdvx_vm,,allnet;eagate;ziv
ＧｉＧＯヒタチエ,茨城県日立市幸町１丁目１６番１号ヒタチエ５階,36.5918049,140.6590163,chunithm;drs;iidx;jubeat;maimai_dx;ongeki;popn;reflec,,,allnet;eagate
ＧｉＧＯ仙台,宮城県仙台市青葉区中央２−５−５三経６０ビル,38.2616214,140.8767359,chunithm;ddr;drs;iidx;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;project_diva;sdvx,ddr_gold;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
ＧｉＧＯ北岡崎,愛知県岡崎市錦町２番地４,34.9733728,137.1599159,chunithm;ddr;drs;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;project_diva;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
ＧｉＧＯ名張,三重県名張市希央台３番町１５,34.6235067,136.1035133,chunithm;drs;maimai_dx;nostalgia;ongeki;other,,,allnet;eagate;ziv
ＧｉＧＯ天童,山形県天童市南町１−５−２６,38.3429386,140.3741282,chunithm;ddr;drs;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;project_diva;sdvx,ddr_gold;iidx_lm;sdvx_vm,,allnet;eagate;ziv
ＧｉＧＯ宇都宮,栃木県宇都宮市東宿郷５−１−７,36.5583104,139.9088155,chunithm;ddr;drs;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;project_diva;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
ＧｉＧＯ川口,埼玉県川口市東領家２−２−１０,35.7948508,139.7475285,chunithm;drs;maimai_dx;nostalgia;ongeki;other;polaris_chord;project_diva,,,allnet;eagate;ziv
ＧｉＧＯ布施,大阪府東大阪市長堂１−１−１ロンモール布施内,34.6641110,135.5627449,chunithm;ddr;drs;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;project_diva;sdvx,ddr_gold;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
ＧｉＧＯ日和田,福島県郡山市日和田町字西中島７−１,37.4482007,140.3804128,chunithm;drs;maimai_dx;ongeki;other;project_diva,,,allnet;eagate;ziv
ＧｉＧＯ明石,兵庫県明石市魚住町清水２４６４−１,34.7200565,134.8968320,chunithm;drs;gitadora;maimai_dx;ongeki;other;sdvx,,,allnet;eagate;ziv
ＧｉＧＯ春日井,愛知県春日井市岩野町４１８０,35.2695446,136.9605146,chunithm;drs;groove_coaster;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;project_diva;sdvx;taiko;wacca,iidx_lm;sdvx_vm,chunithm:3;drs:1;groove_coaster:1;iidx:1;jubeat:1;maimai_dx:2;nostalgia:1;ongeki:4;project_diva:1;sdvx:1;taiko:1;wacca:1,allnet;eagate;ziv
ＧｉＧＯ武雄,佐賀県武雄市武雄町富岡１２５１７−１,33.1993539,130.0346461,chunithm;drs;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;project_diva,,,allnet;eagate;ziv
ＧｉＧＯ水戸,茨城県水戸市宮町１−７−４４コムボックス３１０,36.3694663,140.4745213,chunithm;ddr;drs;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;project_diva;sdvx,ddr_gold;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
ＧｉＧＯ福岡天神,福岡県福岡市中央区天神２−７−６ＤＡＤＡビル,33.5898893,130.3966097,chunithm;ddr;drs;gitadora;iidx;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;project_diva;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
ＧｉＧＯ秋葉原３号館,東京都千代田区外神田１‐１１‐１１外神田１丁目ビルディング,35.6992573,139.7709038,chunithm;ddr;drs;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;project_diva;reflec;sdvx;taiko,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,chunithm:12;ddr:4;drs:2;gitadora:2;iidx:8;jubeat:1;maimai_dx:3;nostalgia:1;ongeki:6;polaris_chord:8;popn:1;project_diva:1;reflec:1;sdvx:8;taiko:6,allnet;eagate;ziv
ＧｉＧＯ総本店,東京都豊島区東池袋一丁目１３番６号,35.7295307,139.7147102,chunithm;ddr;drs;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;project_diva;sdvx;taiko,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,chunithm:1;ddr:3;drs:1;gitadora:2;iidx:1;jubeat:1;maimai_dx:6;ongeki:6;polaris_chord:8;popn:1;sdvx:1;taiko:1,allnet;eagate;ziv
ＧｉＧＯ足利朝倉,栃木県足利市朝倉町２４４‐１,36.3224907,139.4503431,chunithm;drs;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;polaris_chord;popn;sdvx,gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate
ＧｉＧＯ難波アビオン,大阪府大阪市浪速区難波中２−３−１５　ＭＭＯビルＢ１Ｆ〜３Ｆ,34.6627327,135.5033112,chunithm;ddr;drs;gitadora;iidx;maimai_dx;nostalgia;ongeki;polaris_chord;popn;project_diva;pump_it_up;reflec;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,chunithm:1;gitadora:2;iidx:4;maimai_dx:1;ongeki:1;polaris_chord:1;project_diva:1;pump_it_up:1;reflec:1;sdvx:1,allnet;eagate;ziv
ＧｉＧＯ高城,大分県大分市牧１−１６１−８,33.2417094,131.6372654,chunithm;drs;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;project_diva;sdvx,iidx_lm;sdvx_vm,,allnet;eagate;ziv
ＧｉＧＯ龍ヶ崎,茨城県龍ケ崎市藤ケ丘４−２−８,35.9385388,140.1959422,chunithm;drs;maimai_dx;ongeki;other;project_diva,,,allnet;eagate;ziv
ｎａｍｃｏ新潟店,新潟県新潟市中央区南笹口１ー１ー１　ひもろぎビル２Ｆ,37.9083798,139.0639094,chunithm;drs;iidx;maimai_dx;ongeki;popn;sdvx;wacca,iidx_lm;sdvx_vm,,allnet;eagate;ziv
ｎａｍｃｏ豊岡店,兵庫県豊岡市中陰字大工６１７３階,35.5549774,134.8122757,chunithm;drs;ongeki;project_diva;sdvx,sdvx_vm,,allnet;eagate
ＰＡＬＯ防府,山口県防府市中央町１−３イオン防府店３Ｆ,34.0522015,131.5696784,chunithm;dance_evo;gitadora;iidx;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;sdvx,iidx_lm;sdvx_vm,,allnet;eagate;ziv
YURAKUCHO,"N 5-7A,Rua de Sacadura Cabral N14-18B,R/C E,EDF.POU SENG",22.1991168,113.5469361,chunithm;dance_evo;ddr;drs;gitadora;groove_coaster;iidx;jubeat;maimai_dx;nostalgia;other;popn;pump_it_up;sdvx;taiko;wacca,,chunithm:6;dance_evo:1;ddr:2;drs:1;gitadora:2;groove_coaster:1;iidx:6;jubeat:4;maimai_dx:8;nostalgia:2;popn:1;pump_it_up:1;sdvx:4;taiko:2;wacca:2,allnet;bemanicn;ziv
兒童王國,"澳門永華街3-91 號僑光大廈 Macau Macau, 999078, Macau",22.2105391,113.5525042,drs;gitadora;groove_coaster;jubeat;maimai_dx;other;project_diva;taiko,,drs:2;gitadora:1;groove_coaster:2;jubeat:1;maimai_dx:4;project_diva:2;taiko:4,ziv
新遊戲,"永華街57號僑光工業大廈地下H舖 Macau 999078, Macau",22.2104124,113.5521863,drs;gitadora;jubeat;maimai_dx;project_diva;taiko;wacca,,drs:1;gitadora:4;jubeat:1;maimai_dx:2;project_diva:1;taiko:2;wacca:2,ziv
Ripley's Adventureland,"Lot SA - T2C - B13, Level 4, SkyAvenue, Genting Highlands Resort Genting Highlands Pahang, 69000, Genting Highlands",3.4249740,101.7964197,drs;other;taiko,,drs:1;taiko:1,ziv
Alibaba (Capital Mall MDY),"Level-4, The Capital Mall Mandalay, Financial Center 80th St, Bwt 27th St & 28th St, Chanayethazan Township,Mandalay Mandalay Chanayethazan Twsp., 05022, Mandalay",21.9805656,96.0842344,drs;other;pump_it_up;taiko,,,ziv
Alibaba (Theingi Market YGN),"Theingi Zay-C, Room (2) Ground, 2 Quarter Shwedagon Pagoda Road Yangon Pabedan Township, 11142, Yangon",16.7759929,96.1534488,drs;maimai_dx,,,ziv
Alibaba Amusement Centre,"No. 1 Industrial Road, Myanmar Plaza Alibaba Amusement Centre Yangon Yangon Region, Yangon",16.8280364,96.1555047,dance_evo,,,ziv
Akiba District,"Boven Clarenburg 7, Hoog Catharijne Mall Utrecht Utrecht, 3511 CR, Utrecht",52.0907401,5.1151174,chunithm;dance_evo;ddr;groove_coaster;iidx;jubeat;nostalgia;other;project_diva;sdvx;stepmaniax;taiko;wacca,,chunithm:1;dance_evo:1;ddr:1;groove_coaster:1;iidx:1;jubeat:1;nostalgia:1;project_diva:1;sdvx:2;stepmaniax:2;taiko:2;wacca:1,ziv
Nationaal Videogame Museum,"Luxemburglaan 1 Zoetermeer Zuid-Holland, 2711 BD, Zoetermeer",52.0628739,4.4912525,chunithm;ddr;drs;gitadora;groove_coaster;iidx;jubeat;museca;nostalgia;ongeki;other;polaris_chord;popn;sdvx;stepmaniax;taiko;wacca,,chunithm:2;ddr:1;drs:1;gitadora:2;groove_coaster:2;iidx:1;jubeat:1;museca:1;nostalgia:1;ongeki:1;polaris_chord:1;popn:1;sdvx:2;stepmaniax:1;taiko:1;wacca:2,ziv
The Gaming Factory,"98 Ringbaan Oost Tilburg Noord-Brabant, 5013 CD, Tilburg",51.5698947,5.0970232,drs;groove_coaster;iidx;jubeat;nostalgia;other;sdvx;stepmaniax;taiko,,,ziv
TonTon Club Westergasfabriek,"Polonceaukade 27 Amsterdam Noord-Holland, 1014 DA, Amsterdam",52.3860121,4.8660618,ddr;drs;other;taiko,,,ziv
GameOn @ Queen Street,"Upper Basement, 291-297 Queen Street Auckland, New Zealand Auckland City Auckland, 1010, Auckland City",-36.8513857,174.7638531,chunithm;ddr;drs;gitadora;iidx;maimai_dx;nostalgia;other;pump_it_up;taiko,,chunithm:2;ddr:1;drs:1;gitadora:1;iidx:1;maimai_dx:2;nostalgia:1;pump_it_up:1;taiko:2,ziv
Chiruto,"Universitetsgata 2 Oslo 0164, Oslo",59.9171207,10.7399409,drs;gitadora;jubeat;nostalgia;other;popn;reflec;sdvx;wacca,,drs:2;gitadora:1;jubeat:4;nostalgia:1;popn:1;reflec:1;sdvx:2;wacca:4,ziv
MX Gaming Grounds,"2nd Floor, Brooklyn Warehouse, 2113 Recto Ave, Sampaloc Manila 1008, Manila",14.6011095,120.9897627,chunithm;dance_evo;ddr;iidx;maimai_dx;other;sdvx;taiko,,,ziv
Q Power Station Power Plant Mall,"3F Power Plant Mall Rockwell Drive, Rockwell Center Makati City Metro Manila, 1200, Makati City",14.5647684,121.0362697,chunithm;drs;maimai_dx;other;sdvx;taiko,,chunithm:2;drs:1;maimai_dx:2;sdvx:2;taiko:1,ziv
Q Power Station SM Mall of Asia,"3/F North Wing Expansion Area, SM Mall of Asia, Ocean Drive SM Central Business District, Bay City Pasay Metro Manila, 1300, Pasay",14.5357949,120.9814882,chunithm;ddr;drs;gitadora;maimai_dx;other;sdvx;taiko,,chunithm:1;ddr:1;drs:1;gitadora:1;maimai_dx:2;sdvx:1;taiko:1,ziv
Quantum Robinsons Place Antique,"2nd Floor Robinsons Place Antique National Highway, Brgy. San Angel San Jose de Buenavista Western Visayas, 30657, San Jose de Buenavista",10.7354192,121.9517210,dance_evo;other,,,ziv
Quantum SM City Calamba,"2F SM City Calamba Real Road, Calamba City Triangle, Brgy. Real Calamba Laguna, 4027, Calamba",14.2042132,121.1549239,chunithm;ddr;drs;gitadora;maimai_dx;other;sdvx;taiko,,chunithm:1;ddr:1;drs:1;gitadora:1;maimai_dx:2;sdvx:2;taiko:1,ziv
Quantum SM City Grand Central,"L5, SM Grand Central, Rizal Avenue Ext. cor. Bustamante St. Caloocan Metro Manila, 1403, Caloocan",14.6552883,120.9848571,chunithm;ddr;drs;gitadora;maimai_dx;museca;other;sdvx;taiko,,chunithm:1;ddr:1;drs:1;gitadora:2;maimai_dx:3;museca:1;sdvx:3;taiko:1,ziv
"Quantum, Robinsons Tuguegarao","12 Asian Highway 26 Tuguegarao City Cagayan Valley, 3500, Tuguegarao City",17.6277640,121.7329770,dance_evo;gitadora;other;sdvx,,,ziv
Wonderpark Baguio Center Mall,"4F Baguio Center Mall 421 Magsaysay Ave Baguio Benguet, 2600, Baguio",16.4162648,120.5962472,crossbeats;dance_evo;maimai_dx;other,,crossbeats:2;dance_evo:1,ziv
Wonderpark Waltermart Antipolo,"L. Sumulong Memorial Circle Antipolo Calabarzon, 1870, Antipolo",14.5802142,121.1730541,dance_evo;other,,,ziv
Gdańsk Arcade Museum,"aleja Grunwaldzka 229 Gdańsk Pomorskie, 80-266, Gdańsk",54.3904725,18.5874992,drs;other;sdvx;taiko;wacca,,,ziv
Warsaw Arcade Museum,"Al. Jerozolimskie 200 Warszawa Mazowieckie, 02-486, Warszawa",52.1947500,20.9239029,drs;groove_coaster;nostalgia;other;popn;taiko;wacca,,,ziv
Arcade Lovers Game Center,"Arcade Lovers Game Center Travessa da Agra Velha, nº 52 Armazém R/C Trofa Porto, 4785-100, Trofa",41.3356001,-8.5490799,chunithm;drs;groove_coaster;iidx;jubeat;nostalgia;ongeki;other;popn;project_diva;reflec;sdvx;taiko;wacca,,,ziv
PlayBowling Cascais,"R. Chesol 35, 2750-024 Aldeia de Juzo Cascais Lisboa, 2705-024, Cascais",38.7246136,-9.4440740,drs;other,,,ziv
COW PLAY COW MOO DOWNTOWN EAST,"1 Pasir Ris Close,#04-102,Singapole 519599",1.3769815,103.9544216,chunithm;ddr;drs;gitadora;iidx;maimai_dx;nostalgia;other;popn;reflec;sdvx;taiko,,,allnet;ziv
VIRTUALAND(NEX),"23, SERANGOON CENTRAL #04-65 NEX SINGAPORE",1.3507714,103.8722258,chunithm;ddr;drs;gitadora;groove_coaster;iidx;jubeat;maimai_dx;nostalgia;other;popn;sdvx;taiko;wacca,,chunithm:8;ddr:2;drs:1;gitadora:3;groove_coaster:2;iidx:1;jubeat:3;maimai_dx:10;nostalgia:1;popn:1;sdvx:2;taiko:3;wacca:1,allnet;ziv
Action,"서울특별시 영등포구 영등포동4가 442 Times Square mall, 4th floor, next to CGV theater Seoul 150-798 , Seoul",37.5168478,126.9027516,drs;other;pump_it_up;sdvx;taiko,,,ziv
BBOGGIBBOGGI GAMELAND,"462-1, Buil-ro, Bucheon-si, Gyeonggi-do",37.4858705,126.7815104,drs;iidx;jubeat;maimai_dx;museca;nostalgia;other;popn;pump_it_up;sdvx;taiko,,drs:1;iidx:1;jubeat:1;maimai_dx:1;museca:1;nostalgia:1;popn:1;pump_it_up:3;sdvx:1;taiko:1,allnet;ziv
BIG GAME LAND,"120-1, Gumijungang-ro, Gumi-si,Gyeongsangbuk-do",36.1269696,128.3352570,chunithm;drs;iidx;jubeat;maimai_dx;other;popn;pump_it_up;reflec;sdvx,,chunithm:1;drs:1;iidx:1;jubeat:2;maimai_dx:1;popn:1;pump_it_up:2;reflec:1;sdvx:3,allnet;ziv
Daegu ZZANG 짱오락실 대구점(1호점),"대구 중구 동성로 35-1 동성로2가 82-5 대구광역시 중구, 700-092, 대구광역시",35.8693511,128.5952423,ddr;drs;other;pump_it_up;sdvx;wacca,,,ziv
JUAN CPU,"31, Michuhol-daero 734beon-gil,Michuhol-gu, Incheon",37.4630241,126.6821976,chunithm;ddr;drs;gitadora;iidx;jubeat;maimai_dx;nostalgia;other;popn;pump_it_up;sdvx;taiko;wacca,,chunithm:3;ddr:2;drs:2;gitadora:4;iidx:8;jubeat:1;maimai_dx:2;nostalgia:1;popn:1;pump_it_up:2;sdvx:24;taiko:2;wacca:2,allnet;ziv
ROYAL GAME,"454-1, Jungang-daero, Jung-gu, Daegu",35.8735075,128.5948787,chunithm;ddr;drs;gitadora;iidx;jubeat;maimai_dx;nostalgia;other;popn;pump_it_up;reflec;sdvx,,chunithm:2;ddr:1;drs:1;gitadora:2;iidx:3;jubeat:1;maimai_dx:1;nostalgia:1;popn:2;pump_it_up:1;reflec:1;sdvx:4,allnet;ziv
